timestamp,orient_x,orient_y,orient_z,orient_w,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,mag_x,mag_y,mag_z
1776447397.1096594,0.7205655120663061,0.013407053383392355,-0.05274156121109767,0.6912480896618904,1.122287,0.532205,-0.11903,0.813,-9.769,0.232,2e-08,4.458e-05,6.2300000000000005e-06
1776447397.1355097,0.7302210328599066,0.018079790461535843,-0.050179120972527386,0.6811258475232773,1.006953,0.393271,-0.144055,1.146,-10.038,0.431,-3.2e-07,4.435e-05,4.34e-06
1776447397.1598237,0.7363063407737318,0.0199066065115878,-0.047363680600972104,0.6746950283746865,0.450018,0.249134,0.180507,1.188,-10.324,0.646,-3.2e-07,4.424e-05,4.610000000000001e-06
1776447397.185506,0.7357843159249143,0.018549514266578554,-0.042264035765619795,0.6756412563189006,-0.493989,0.207868,0.418453,1.316,-11.298,0.606,3e-08,4.506e-05,3.29e-06
1776447397.209722,0.7277828425320886,0.01759297760188948,-0.03771368103203602,0.6845438623770039,-1.176794,0.144259,0.228567,1.234,-10.305,0.989,3.7000000000000006e-07,4.541e-05,2.77e-06
1776447397.2345486,0.7164604272408837,0.01784320686927192,-0.035343986746327716,0.6965033228688189,-1.367815,0.080501,0.074256,0.812,-9.697,0.792,7.000000000000001e-07,4.516e-05,3.99e-06
1776447397.2599146,0.7055624940801025,0.019055807695104503,-0.03549340185640675,0.7075017042843162,-1.086839,-0.043317,-0.150496,0.734,-8.942,0.286,5.8e-07,4.457e-05,6.26e-06
1776447397.2848444,0.6989160868027408,0.020702020565709217,-0.03779583993195204,0.7139041983604516,-0.502818,-0.046205,-0.225464,0.296,-8.871,-0.183,4.6e-07,4.4340000000000006e-05,6.12e-06
1776447397.3095865,0.6971241385677361,0.021728123150411904,-0.03829883501463932,0.7155969698979125,-0.022468,0.053445,0.059919,0.256,-8.863,-0.908,-9e-08,4.447e-05,7.16e-06
1776447397.3343847,0.6980461532815417,0.01968980971235744,-0.03588482077357326,0.7148819195646104,0.095629,-0.002708,0.32887,0.977,-9.883,-0.802,2.5000000000000004e-07,4.482e-05,6.7699999999999996e-06
1776447397.3600075,0.697860921092203,0.016809661823277276,-0.03348615976670493,0.7152525757980938,-0.100458,-0.054719,0.241318,0.804,-10.292,-0.341,9.2e-07,4.4920000000000004e-05,7.6e-06
1776447397.3846266,0.696411477273224,0.015466757583649177,-0.03350305767483885,0.7166933645977273,-0.182167,-0.099326,-0.041746,0.624,-10.377,-0.411,8.1e-07,4.528e-05,5.46e-06
1776447397.4095833,0.6949758553249371,0.01602152712704733,-0.035350236228308324,0.7179848410534111,-0.113935,-0.043741,-0.161121,0.549,-9.665,-0.531,7.900000000000002e-07,4.421e-05,8.67e-06
1776447397.4348972,0.6938955421790836,0.017055007758398202,-0.036356452151764314,0.718955013642226,-0.149743,0.015968,-0.095347,0.738,-9.825,-0.607,3.6e-07,4.481e-05,6.78e-06
1776447397.4599533,0.691530798630151,0.018103292272537513,-0.037081989650205344,0.7211673532533365,-0.342852,0.016507,-0.097034,0.506,-10.056,-0.411,6.7e-07,4.3860000000000004e-05,9.47e-06
1776447397.4847887,0.6878485065758805,0.01924225658198348,-0.03726662094633626,0.7246415434724992,-0.414842,0.059758,-0.04837,0.677,-9.819,-0.483,2.5000000000000004e-07,4.517e-05,7.7e-06
1776447397.5097525,0.6850008621472066,0.020236169252893538,-0.03730734655245117,0.7273049416886752,-0.220842,0.025054,-0.068483,0.887,-9.454,-0.795,5.8e-07,4.493e-05,8.920000000000001e-06
1776447397.5346785,0.68509067548415,0.021350599541078343,-0.037430832745689306,0.7271821305724391,0.190028,0.096719,-0.042893,1.186,-9.052,-1.161,4.7000000000000005e-07,4.5050000000000004e-05,6.78e-06
1776447397.559984,0.690206923259881,0.02144859454486405,-0.03622886443218838,0.7223862057501743,0.830492,0.084901,0.132353,1.165,-8.459,-0.759,3.5000000000000004e-07,4.422e-05,8.25e-06
1776447397.5843897,0.7017851436591508,0.02014805434249801,-0.033382571077632414,0.7113207940119307,1.681843,0.147502,0.255584,1.14,-7.892,-0.948,4.7000000000000005e-07,4.458e-05,5.98e-06
1776447397.6097038,0.7245384300774109,0.017153911562308055,-0.029172473866117717,0.6884030602979652,3.184202,0.272952,0.463046,1.251,-8.119,-0.768,1.01e-06,4.398e-05,4.28e-06
1776447397.6351576,0.7577850823079765,0.01713331439488948,-0.023231766919785513,0.6518654029591722,4.436801,0.526119,0.047597,0.805,-8.745,0.562,1.14e-06,4.504e-05,2.0100000000000002e-06
1776447397.660756,0.7995105490876419,0.023309636503585588,-0.02805012075412512,0.5995437711037678,6.018692,-0.144704,-1.140941,1.201,-8.682,3.233,1.01e-06,4.41e-05,-3.72e-06
1776447397.6854956,0.8450361178995275,0.035554650101905186,-0.04931634615432277,0.531241681632206,6.782568,-0.711388,-2.357115,-1.145,-10.99,4.186,-1.01e-06,4.26e-05,-1.1020000000000001e-05
1776447397.7097273,0.885540016133393,0.05392516965284997,-0.08050373416054403,0.45434579858362295,7.024351,-1.048806,-2.839161,0.838,-9.204,6.092,-3.6200000000000005e-06,3.969e-05,-1.485e-05
